seq,opcode,opname,len,unique,err,enqueue_ts_ns,dequeue_ts_ns,done_ts_ns,queueing_ns,daemon_ns
83,15,READ,0,672638,0,60636811337300,60636811343339,60636811432472,6039,89133
84,15,READ,0,672640,0,60636811368142,60636811378264,60636811461324,10122,83060
85,15,READ,0,672642,0,60636811386128,60636811392226,60636811469998,6098,77772
81,15,READ,0,672634,0,60636811309027,60636811325343,60636811475667,16316,150324
86,15,READ,0,672644,0,60636811401809,60636811412187,60636811496817,10378,84630
90,15,READ,0,672652,0,60636811469313,60636811479407,60636811555532,10094,76125
89,15,READ,0,672650,0,60636811452497,60636811462467,60636811557558,9970,95091
87,15,READ,0,672646,0,60636811415862,60636811437108,60636811564791,21246,127683
88,15,READ,0,672648,0,60636811438270,60636811450497,60636811582453,12227,131956
91,15,READ,0,672654,0,60636811486548,60636811495779,60636811602060,9231,106281
93,15,READ,0,672658,0,60636811519140,60636811526265,60636811611044,7125,84779
92,15,READ,0,672656,0,60636811504962,60636811509929,60636811617381,4967,107452
94,15,READ,0,672660,0,60636811530736,60636811540003,60636811625457,9267,85454
95,15,READ,0,672662,0,60636811544194,60636811554039,60636811632915,9845,78876
97,15,READ,0,672666,0,60636811612714,60636811619053,60636811704244,6339,85191
98,15,READ,0,672668,0,60636811627247,60636811632106,60636811712925,4859,80819
96,15,READ,0,672664,0,60636811598994,60636811610480,60636811734761,11486,124281
99,15,READ,0,672670,0,60636811655805,60636811664406,60636811738743,8601,74337
102,15,READ,0,672676,0,60636811708164,60636811714345,60636811791342,6181,76997
100,15,READ,0,672672,0,60636811675994,60636811689085,60636811793579,13091,104494
101,15,READ,0,672674,0,60636811690241,60636811703838,60636811822097,13597,118259
105,15,READ,0,672682,0,60636811755248,60636811764200,60636811843295,8952,79095
103,15,READ,0,672678,0,60636811724139,60636811738265,60636811864145,14126,125880
107,15,READ,0,672686,0,60636811785152,60636811792902,60636811866811,7750,73909
104,15,READ,0,672680,0,60636811738523,60636811746556,60636811871029,8033,124473
106,15,READ,0,672684,0,60636811770348,60636811782362,60636811875153,12014,92791
109,15,READ,0,672690,0,60636811814347,60636811823045,60636811921376,8698,98331
110,15,READ,0,672692,0,60636811827113,60636811835886,60636811933382,8773,97496
108,15,READ,0,672688,0,60636811799338,60636811805578,60636811935803,6240,130225
112,15,READ,0,672696,0,60636811856817,60636811873940,60636811946170,17123,72230
111,15,READ,0,672694,0,60636811840963,60636811853060,60636811960457,12097,107397
113,15,READ,0,672698,0,60636811875188,60636811882965,60636811980334,7777,97369
114,15,READ,0,672700,0,60636811890899,60636811898119,60636811985132,7220,87013
115,15,READ,0,672702,0,60636811903834,60636811912334,60636812010563,8500,98229
117,15,READ,0,672706,0,60636811949629,60636811954904,60636812028225,5275,73321
116,15,READ,0,672704,0,60636811928679,60636811940507,60636812058257,11828,117750
119,15,READ,0,672710,0,60636811982365,60636811990003,60636812071054,7638,81051
121,15,READ,0,672714,0,60636812008368,60636812018462,60636812095208,10094,76746
118,15,READ,0,672708,0,60636811968077,60636811973586,60636812099300,5509,125714
120,15,READ,0,672712,0,60636811996060,60636812001261,60636812102066,5201,100805
122,15,READ,0,672716,0,60636812023755,60636812034085,60636812109421,10330,75336
123,15,READ,0,672718,0,60636812039277,60636812048014,60636812123025,8737,75011
124,15,READ,0,672720,0,60636812054400,60636812067479,60636812167424,13079,99945
126,15,READ,0,672724,0,60636812083527,60636812089973,60636812179111,6446,89138
127,15,READ,0,672726,0,60636812097103,60636812102896,60636812190874,5793,87978
125,15,READ,0,672722,0,60636812069667,60636812076384,60636812195710,6717,119326
129,15,READ,0,672730,0,60636812129258,60636812137821,60636812226511,8563,88690
128,15,READ,0,672728,0,60636812113509,60636812119534,60636812230727,6025,111193
130,15,READ,0,672732,0,60636812147059,60636812154877,60636812232292,7818,77415
132,15,READ,0,672736,0,60636812191116,60636812199597,60636812277714,8481,78117
131,15,READ,0,672734,0,60636812161498,60636812172711,60636812281428,11213,108717
133,15,READ,0,672738,0,60636812206688,60636812213911,60636812306607,7223,92696
135,15,READ,0,672742,0,60636812232812,60636812236927,60636812328505,4115,91578
134,15,READ,0,672740,0,60636812219462,60636812233722,60636812336572,14260,102850
136,15,READ,0,672744,0,60636812247881,60636812257985,60636812348130,10104,90145
138,15,READ,0,672748,0,60636812280108,60636812285607,60636812375318,5499,89711
140,15,READ,0,672752,0,60636812311993,60636812315991,60636812392158,3998,76167
137,15,READ,0,672746,0,60636812263902,60636812276001,60636812394510,12099,118509
139,15,READ,0,672750,0,60636812294963,60636812306687,60636812395689,11724,89002
141,15,READ,0,672754,0,60636812325134,60636812334262,60636812425753,9128,91491
142,15,READ,0,672756,0,60636812344727,60636812351412,60636812444697,6685,93285
144,15,READ,0,672760,0,60636812375686,60636812386772,60636812461834,11086,75062
145,15,READ,0,672762,0,60636812390735,60636812400097,60636812481167,9362,81070
143,15,READ,0,672758,0,60636812361370,60636812370256,60636812482399,8886,112143
146,15,READ,0,672764,0,60636812410883,60636812418084,60636812503582,7201,85498
147,15,READ,0,672766,0,60636812425649,60636812432929,60636812509922,7280,76993
148,15,READ,0,672768,0,60636812438955,60636812451325,60636812552605,12370,101280
149,15,READ,0,672770,0,60636812451549,60636812458017,60636812556466,6468,98449
152,15,READ,0,672776,0,60636812506909,60636812511155,60636812584101,4246,72946
151,15,READ,0,672774,0,60636812489929,60636812501199,60636812587683,11270,86484
150,15,READ,0,672772,0,60636812474941,60636812482097,60636812598768,7156,116671
153,15,READ,0,672778,0,60636812521513,60636812529775,60636812607268,8262,77493
155,15,READ,0,672782,0,60636812547292,60636812554607,60636812643069,7315,88462
154,15,READ,0,672780,0,60636812534326,60636812544681,60636812670030,10355,125349
157,15,READ,0,672786,0,60636812575668,60636812583899,60636812672743,8231,88844
156,15,READ,0,672784,0,60636812560640,60636812568193,60636812680998,7553,112805
158,15,READ,0,672788,0,60636812589205,60636812596803,60636812695662,7598,98859
159,15,READ,0,672790,0,60636812605177,60636812610276,60636812696733,5099,86457
161,15,READ,0,672794,0,60636812641351,60636812649506,60636812726733,8155,77227
160,15,READ,0,672792,0,60636812622242,60636812635947,60636812736396,13705,100449
163,15,READ,0,672798,0,60636812669254,60636812678568,60636812760411,9314,81843
162,15,READ,0,672796,0,60636812655180,60636812664584,60636812773149,9404,108565
164,15,READ,0,672800,0,60636812682607,60636812691172,60636812784968,8565,93796
165,15,READ,0,672802,0,60636812699819,60636812707722,60636812808028,7903,100306
