Linux 5.15.0 (noslab-gpu) 	11/14/2025 	_x86_64_	(40 CPU)

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:19 AM     0    406815  27099.02    422.55 27522380  135496   0.21  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:20 AM     0    406815  52835.00      0.00 27571544  327612   0.50  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:21 AM     0    406815  60466.00      0.00 27604320  512460   0.78  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:22 AM     0    406815  47189.00      0.00 27653484  692364   1.06  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:23 AM     0    406815  46904.00      0.00 27702648  879324   1.34  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:24 AM     0    406815  37278.00      0.00 27751812  951640   1.45  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:25 AM     0    406815  14093.00      0.00 27786636  993988   1.52  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:26 AM     0    406815  10907.00      0.00 27538768  780628   1.19  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:27 AM     0    406815  14033.00      0.00 27604304  829236   1.27  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:28 AM     0    406815  38101.00      0.00 27669840  873980   1.34  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:29 AM     0    406815  49763.00      0.00 27735376  917688   1.40  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:30 AM     0    406815  53095.00      0.00 27800912  963424   1.47  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:31 AM     0    406815  75510.00      0.00 27866448 1005964   1.54  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:32 AM     0    406815  33889.00      0.00 27817284  975708   1.49  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:33 AM     0    406815  31428.00      0.00 27817284  982100   1.50  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:34 AM     0    406815    554.00      0.00 27817284  983540   1.50  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:35 AM     0    406815    194.00      0.00 27817284  984020   1.50  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:36 AM     0    406815     30.00      0.00 27817284  984020   1.50  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:37 AM     0    406815   8548.00      0.00 27882820 1018060   1.56  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:38 AM     0    406815   6861.00      0.00 27882820 1045516   1.60  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:39 AM     0    406815   1023.00      0.00 27882820 1049476   1.60  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:40 AM     0    406815  36927.00      0.00 27882820 1049672   1.60  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:41 AM     0    406815  43814.00      0.00 27882820 1049672   1.60  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:42 AM     0    406815  32518.00      0.00 27882820 1049736   1.60  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:43 AM     0    406815  71982.00      0.00 27882820 1049792   1.60  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:44 AM     0    406815  18634.00      0.00 27751748  970544   1.48  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:45 AM     0    406815   1801.00      0.00 27751748  972384   1.49  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:46 AM     0    406815   8247.00      0.00 27751748  973396   1.49  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:47 AM     0    406815  45503.00      0.00 27751748  974464   1.49  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:48 AM     0    406815  38974.00      0.00 27751748  975860   1.49  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:49 AM     0    406815  43597.00      2.00 27817284 1011040   1.55  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:50 AM     0    406815  61750.00      0.00 27882820 1046080   1.60  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:51 AM     0    406815  32765.00      0.00 27882820 1057528   1.62  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:52 AM     0    406815   9339.00      0.00 27882820 1058028   1.62  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:53 AM     0    406815    183.00      2.00 27882820 1058248   1.62  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:54 AM     0    406815    126.00      0.00 27882820 1058428   1.62  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:55 AM     0    406815   1023.00      0.00 27882820 1058428   1.62  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:56 AM     0    406815    501.00      0.00 27882820 1058604   1.62  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:57 AM     0    406815   4275.00      0.00 27882820 1073824   1.64  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:58 AM     0    406815   2324.00      0.00 27882820 1078576   1.65  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:51:59 AM     0    406815    588.00      0.00 27882820 1080144   1.65  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:52:00 AM     0    406815   1410.00      0.00 27882820 1085032   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:52:01 AM     0    406815    306.00      0.00 27882820 1085740   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:52:02 AM     0    406815    364.00      0.00 27882820 1087324   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:52:03 AM     0    406815    284.00      0.00 27882820 1088380   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:52:04 AM     0    406815    197.00      0.00 27751748  990640   1.51  java

