procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 60910936  57832 2089704    0    0     4     0 43047 86132  1  4 95  0  0
 3  0      0 60804356  57840 2195636    0    0     0    76 42883 85412  2  4 95  0  0
 6  0      0 60237120  57864 2763136    0    0     0 253792 39428 72309  2  6 92  0  0
 6  0      0 60664788  57904 2412356    0    0     0 383688 39271 71335  2  6 92  0  0
 5  0      0 60319960  58084 2756548    0    0    56 271812 50634 79893  2  6 90  1  0
 5  0      0 59873784  58120 3205536    0    0     4 132172 41896 80280  2  6 92  0  0
 5  0      0 59455492  58148 3627452    0    0     0 132164 40624 76397  2  6 92  0  0
 6  0      0 59124412  58192 3945140    0    0     0 198248 42157 78018  2  6 91  0  0
 8  0      0 58632552  58260 4407492    0    0     8 393968 42187 77310  2  7 91  0  0
 5  0      0 57860164  58336 5139044    0    0     0 419884 40410 72884  3  8 88  0  0
 2  0      0 60372676  58368 2638808    0    0     0 65960 37866 67664  2  7 91  0  0
 4  0      0 60323800  58412 2684132    0    0     0 131696 40582 75996  2  6 92  0  0
 7  0      0 60266688  58456 2737356    0    0     0 131688 41079 77354  3  6 92  0  0
 7  0      0 60197460  58588 2805056    0    0     4 205320 44165 82396  2  6 91  1  0
 5  0      0 60173508  58612 2828808    0    0     0 65848 42273 82751  2  4 94  0  0
 8  0      0 59815000  58644 3192752    0    0     0 253804 41857 79568  1  5 93  0  0
10  0      0 60054812  58672 2932728    0    0     0 255620 44127 85690  2  6 92  0  0
 4  1      0 59647324  58716 3320636    0    0     4 198252 41685 77490  3  6 91  0  0
 5  0      0 59284356  58752 3689084    0    0     0 132224 43165 84347  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 58871896  58784 4105212    0    0     0 132428 42369 80946  2  6 92  0  0
 5  0      0 58468748  58820 4505792    0    0     8 132156 41759 79197  2  6 92  0  0
 5  0      0 58135144  58860 4838124    0    0     0 198248 42774 81274  2  6 92  0  0
 9  0      0 57253828  59012 5712172    0    0     8 459516 50417 76847  3  8 88  1  0
 6  0      0 59813292  59072 3243468    0    0     0 336720 42856 79589  2  6 91  0  0
 5  1      0 59663604  59108 3411560    0    0     0 131720 41252 78172  2  6 92  0  0
 6  0      0 59735024  59144 3333884    0    0     0 131664 42357 81377  2  6 92  0  0
 6  0      0 59438080  59184 3631368    0    0     0 131676 41920 80080  2  6 92  0  0
 6  0      0 59401312  59212 3663636    0    0     0 65908 40821 76006  3  6 91  0  0
 9  0      0 59250804  59288 3780680    0    0     0 385500 42691 79723  3  6 91  0  0
 8  0      0 59120664  59340 3866416    0    0     4 387596 39527 72815  3  8 89  1  0
 8  1      0 59371744  59380 3614700    0    0     4 131956 40816 76627  2  6 92  0  0
 6  0      0 58942492  59500 4046940    0    0     4 205756 51907 82068  2  6 91  1  0
 7  0      0 58524464  59528 4466020    0    0     0 132176 40890 78084  2  6 92  0  0
 5  0      0 58137376  59556 4850284    0    0     0 132176 41302 78664  2  6 92  0  0
 7  0      0 57788640  59604 5198164    0    0     0 269344 42137 79895  2  6 92  0  0
 9  0      0 57229628  59672 5750576    0    0     4 385964 41497 77856  2  6 91  1  0
 7  0      0 57261136  59748 5715552    0    0     0 385804 41757 78942  3  8 89  0  0
 6  0      0 58874728  59808 4091240    0    0     0 185016 40762 70927  2  7 90  1  0
 7  0      0 58959848  59844 4006112    0    0     0 131672 40521 76205  2  6 92  0  0
 8  0      0 58593680  59920 4378864    0    0     0 161624 45818 78614  2  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 58794600  59980 4175476    0    0     4 159392 51777 83333  2  6 92  0  0
 7  0      0 58430080  60008 4546480    0    0     0 131648 42200 81170  2  6 92  0  0
11  0      0 58209548  60080 4768472    0    0     0 385504 41328 77008  3  7 90  0  0
 7  0      0 58910296  60144 4139456    0    0     0 387332 42718 77903  3  7 90  0  0
 7  0      0 58577644  60176 4490516    0    0     4 131688 40786 77618  2  6 92  0  0
11  0      0 58637060  60220 4416192    0    0     0 131760 42937 83052  2  6 92  0  0
 7  0      0 58343680  60248 4723292    0    0     0 132200 42071 81072  2  6 92  0  0
10  0      0 57868912  60276 5196520    0    0     0 132176 42819 81230  2  6 91  0  0
10  1      0 57481760  60416 5568428    0    0     8 398692 52353 82732  2  6 91  1  0
11  0      0 56497936  60476 6511720    0    0     0 275904 42227 78635  3  8 89  0  0
 7  0      0 56835132  60532 6149932    0    0     0 437536 42766 79431  2  6 91  1  0
 7  0      0 56435408  60556 6552572    0    0     0 126808 42250 81157  2  6 92  0  0
 9  0      0 58145048  60592 4846124    0    0     4 118168 41117 77509  2  6 92  0  0
 7  0      0 58228168  60632 4756180    0    0     0 131704 40314 75858  2  6 92  0  0
 6  0      0 57879340  60656 5115444    0    0     0 131648 39668 74549  2  5 92  0  0
10  1      0 57774244  60700 5217848    0    0     0 385436 42189 78679  3  6 91  0  0
 6  1      0 57749272  60744 5221952    0    0     0 387280 41610 77782  3  8 89  0  0
 6  0      0 57801256  60860 5164868    0    0     0 139496 43872 81368  2  6 91  1  0
 6  0      0 57440716  60884 5525124    0    0     0 131628 42640 79827  2  6 91  0  0
 6  0      0 57660096  60920 5302136    0    0     4 131692 41727 79590  2  6 92  0  0
 4  0      0 57586044  60944 5368412    0    0     0 131640 41344 78928  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 58656716  60944 5352156    0    0   920     0 13342 3038  0  1 99  0  0
 3  0      0 58582492  61036 5247628    0    0   268   104 19210 15255  2  2 96  0  0
 6  0      0 58959932  61092 4924568    0    0     0 205512 15887 9308  1  3 96  0  0
 4  0      0 58480860  61116 5352900    0    0     0 132188 46015 83160  4  5 91  1  0
10  1      0 57992556  61140 5773560    0    0     0 196948 45076 80926  5  5 89  1  0
 3  1      0 57528404  61168 6173324    0    0     4 132188 43877 79956  4  5 90  0  0
 3  0      0 56992240  61204 6620700    0    0     0 132296 44539 82143  2  6 91  0  0
 6  0      0 56572176  61240 6936896    0    0     0 198284 45059 85940  2  5 92  0  0
 6  1      0 56076056  61348 7320132    0    0     8 205772 51987 80101  3  5 91  1  0
 5  0      0 55573008  61376 7701028    0    0     0 149020 42410 79834  2  5 92  0  0
10  0      0 55194900  61412 7962092    0    0     0 176532 41739 76255  2  5 92  0  0
 6  0      0 54787112  61436 8294140    0    0     0 132188 40273 73456  3  5 92  0  0
 4  0      0 57437376  61468 5607668    0    0     0 108568 40232 71940  2  6 92  0  0
 4  1      0 57107104  61508 5934504    0    0     0 131860 42260 77827  2  5 92  0  0
 6  0      0 56596868  61548 6423420    0    0     0 319708 41792 73301  3  8 89  1  0
 6  0      0 56901024  61600 6098380    0    0     0 386764 44645 81935  2  7 90  1  0
 3  0      0 56576908  61624 6414180    0    0     0 131628 45665 83642  3  5 92  1  0
 7  0      0 57107696  61708 5889540    0    0     4 186828 43905 79055  2  5 92  1  0
 6  0      0 56711880  61760 6289512    0    0     4 84364 52895 83770  3  5 92  1  0
 5  1      0 56382608  61792 6614900    0    0     0 131924 45893 86303  2  5 92  0  0
 2  0      0 56905476  61824 6080480    0    0     0 131668 45526 85080  2  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 56602448  61848 6394564    0    0     0 131672 44314 83144  2  5 92  0  0
 4  1      0 56613084  61872 6378732    0    0     0 131608 45058 84724  2  5 92  0  0
 5  0      0 56303784  61908 6693020    0    0     0 65956 44867 84595  2  5 92  1  0
 7  1      0 56311380  61980 6686016    0    0     4 485288 52353 80227  3  6 91  1  0
 9  1      0 55918460  62040 7072412    0    0     0 386852 45098 80879  3  7 89  1  0
 6  0      0 56431248  62056 6538684    0    0     0 65848 45506 83279  3  6 91  1  0
 5  0      0 56532992  62184 6435120    0    0     8 186592 60612 87797  2  5 92  1  0
 7  0      0 56225724  62212 6744868    0    0     0 131664 45805 85551  2  5 92  0  0
 6  0      0 56337676  62252 6632328    0    0     4 131676 46229 86987  2  5 92  1  0
 4  1      0 55940000  62268 7027788    0    0     0 131588 47465 90196  2  5 92  0  0
 6  0      0 56194312  62304 6773892    0    0     0 65908 43952 81155  2  5 92  0  0
 6  0      0 55888340  62340 7084172    0    0     0 131728 45536 85715  2  5 92  1  0
 6  1      0 56155188  62376 6816748    0    0     0 131688 45415 84599  2  5 92  1  0
 4  0      0 55777516  62404 7192500    0    0     0 131772 43672 80848  2  5 92  0  0
 6  1      0 55331344  62452 7636984    0    0     0 319640 45580 83524  3  6 91  1  0
 7  0      0 55323612  62600 7621600    0    0     4 460548 61823 81896  3  8 88  1  0
 3  1      0 55774380  62636 7269064    0    0     0 131704 45045 83614  2  5 92  1  0
 3  1      0 55421324  62664 7627180    0    0     0 132176 47164 90137  2  5 92  1  0
 2  0      0 55088908  62692 7957972    0    0     0 132180 46520 88861  2  6 92  0  0
 3  1      0 54742596  62724 8303624    0    0     4 132184 47967 92739  2  5 92  0  0
 3  1      0 54413232  62776 8634484    0    0     0 198320 48547 93801  2  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 54137596  62804 8910464    0    0     0 126796 45182 86379  2  5 92  0  0
 8  0      0 53809860  62832 9234056    0    0     0 132184 44197 82658  2  5 92  0  0
 7  0      0 53469944  62860 9570084    0    0     0 132180 45891 85491  3  5 92  0  0
 7  0      0 53197880  62996 9818288    0    0     4 271932 51792 84410  2  5 92  1  0
 7  0      0 52969932  63064 10018392    0    0     0 372924 44537 78621  3  7 89  1  0
 3  0      0 55763404  63100 7216276    0    0   152 321020 33104 44875  2  6 91  1  0
