Script started on 2025-11-17 04:49:23+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
  101552    66926    57088   60.28%           59        977
       0    15676    62483    0.00%           60       1461
       0    14907    63731    0.00%           60       1959
       0     2972    71621    0.00%           61       2432
       0    31794    68826    0.00%           62       2958
   19135    66970    67290   22.22%           62       3480
       0    46607    66113    0.00%           63       3994
       0    30831    68644    0.00%           63       4527
       0    59734    73843    0.00%           64       5096
       0    62123    66931    0.00%           65       5620
       0    61657    66712    0.00%           65       6139
       0    66913    68234    0.00%           66       6669
       0    23804    68225    0.00%           66       7199
       0    21259    74781    0.00%           67       7726
   71498    66969    67010   51.64%           67       8247
       0    46959    66944    0.00%           68       8771
       0    15027    68034    0.00%           68       9300
       0    31579    69212    0.00%           69       9832
       0    44907    73935    0.00%           70      10340
       0    43924    68925    0.00%           70      10852
       0    30243    69913    0.00%           71      11386
       0    54473    69771    0.00%           71      11923
       0    46260    66658    0.00%           72      12438
       0    42824   190515    0.00%           72      12971
       0    47158    67897    0.00%           73      13506
   20505    65837    67985   23.75%           73      14020
       0    51271    69518    0.00%           74      14555
       0    51149    66472    0.00%           75      15073
       0    40069    72805    0.00%           75      15590
       0    15076    67821    0.00%           76      16118
       0    14749    68053    0.00%           76      16648
       0    18955    67073    0.00%           77      17175
       0    39129    67016    0.00%           77      17696
       0    20147    72262    0.00%           78      18207
       0    33927    67019    0.00%           78      18723
   59581    64517    64951   48.01%           79      19228
   79518    62781    63002   55.88%           79      19719
   77690    64858    64886   54.50%           80      20225
       0    26258    75493    0.00%           81      20739
       0    45020    68184    0.00%           81      21255
   10874    64581    67616   14.41%           82      21772
       0    50915    67854    0.00%           83      22292
       0    14490    67975    0.00%           83      22819
       0    52346    72282    0.00%           84      23332
       0    15009    67053    0.00%           84      23852
       0    47118    66541    0.00%           85      24371
       0    14963    67584    0.00%           85      24899
       0    14950    67318    0.00%           86      25424
       0     8114    73693    0.00%           86      25947
       0    14562    68037    0.00%           87      26475
       0    14457    67177    0.00%           87      26996
       0    15060    67563    0.00%           88      27521
       0    15111    68168    0.00%           88      28051
       0     8140    71056    0.00%           89      28554
       0    12839    67993    0.00%           90      29073
       0    57643    67407    0.00%           90      29582
       0    41698    65546    0.00%           91      30088
       0    28427    67015    0.00%           91      30607
       0    58502    70755    0.00%           92      31105
   77247    64746    65329   54.40%           92      31613
   75755    65646    66531   53.57%           93      32128
       0    34072    68616    0.00%           93      32663
       0    15298    67479    0.00%           94      33184
       0     5628    75185    0.00%           94      33703
       0    14035    68215    0.00%           95      34230
       0    44583    68287    0.00%           95      34743
       0    14242    68297    0.00%           96      35269
       0    46811    67641    0.00%           96      35794
       0     8528    72128    0.00%           97      36310
   31961    70464    65491   31.20%          117      36818
   65439    74053    68558   46.91%          138      37355
       0    18188    66802    0.00%          139      37876
       0    26978    66137    0.00%          139      38393
       0     9880    72676    0.00%          140      38916
       0    14791    67711    0.00%          140      39444
       0    46812    66405    0.00%          141      39963
       0    15088    69517    0.00%          141      40504
       0    15215    68376    0.00%          142      41038
   44568    35832    41600   55.43%          142      41332
  129439       51      113   99.96%          142      41332
  131008       45      114   99.97%          143      41332

Script done on 2025-11-17 04:50:47+00:00 [COMMAND_EXIT_CODE="143"]
