procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 58694316  18004 4410560    0    0     0 132036 42093 80873  2  6 92  0  0
10  0      0 58322444  18048 4786572    0    0     0 198268 43101 82426  2  6 92  0  0
11  0      0 57838004  18076 5265872    0    0     0 132180 43158 84625  2  6 92  0  0
10  0      0 57427204  18120 5638872    0    0     0 198264 42438 82085  2  6 92  0  0
10  0      0 56522668  18184 6502132    0    0     0 385996 40566 74374  3  8 89  0  0
 8  0      0 56806512  18268 6195048    0    0     4 448624 44379 81533  2  7 90  1  0
 7  0      0 58408612  18288 4584940    0    0     0 52372 39485 73677  2  6 92  0  0
 8  0      0 58074176  18316 4935516    0    0     0 134936 40276 75521  2  6 92  0  0
 6  0      0 58133680  18436 4868332    0    0     8 202008 51133 75940  2  6 91  0  0
10  0      0 58187072  18476 4807100    0    0     0 131680 43580 82946  2  6 91  0  0
 6  1      0 57833428  18524 5167504    0    0     0 385440 42860 80859  3  6 92  0  0
 7  1      0 56959952  18580 6034928    0    0     0 387272 42314 78363  3  8 88  0  0
 5  0      0 57852088  18628 5224224    0    0     0 131728 44719 85374  2  6 91  0  0
 7  0      0 58074708  18672 5003600    0    0     0 131744 40416 76066  2  6 92  0  0
 7  0      0 57707120  18700 5376752    0    0     0 131640 42584 82549  2  6 92  0  0
 7  0      0 57908116  18736 5179188    0    0     0 131696 41879 81202  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 58981648  18752 5079852    0    0   920 65820 20957 22246  1  2 97  0  0
 3  0      0 58951880  18752 4941836    0    0   184     0 18527 14052  2  1 97  0  0
 4  0      0 58723008  18788 5221808    0    0     0 128032 16496 10718  1  3 96  0  0
 7  0      0 58730388  18832 5179744    0    0     0 143580 41801 70271  3  4 92  1  0
 4  2      0 58247748  18960 5638136    0    0     4 336140 57379 84981  3  5 91  1  0
 7  1      0 57842200  19000 6003840    0    0     0 132256 47787 87155  4  5 91  1  0
12  0      0 57349760  19028 6389660    0    0     0 132188 44422 78380  8  5 87  1  0
 7  0      0 56888164  19056 6775152    0    0     0 132188 44550 80117  4  5 91  0  0
 5  0      0 56548116  19100 7033796    0    0     0 198284 43917 79290  2  5 93  0  0
 3  0      0 56113040  19136 7373980    0    0     0 132912 41952 74609  2  5 92  0  0
 4  1      0 55764512  19184 7616008    0    0     0 192912 40887 71288  2  5 92  0  0
 5  1      0 55308776  19212 7970632    0    0     0 132196 38241 65395  3  4 93  0  0
 4  1      0 57680212  19236 5503228    0    0     0 108220 44122 79222  2  5 92  1  0
 5  0      0 57605032  19268 5545740    0    0     0 65988 46420 83627  3  5 92  1  0
 8  0      0 57264672  19304 5885376    0    0     0 131716 46817 86800  3  5 92  1  0
 5  1      0 56908416  19432 6222368    0    0     8 205272 64082 85944  3  5 92  1  0
 4  0      0 57413064  19472 5692648    0    0     0 131676 47458 88382  2  5 92  1  0
 6  0      0 57076444  19500 6022896    0    0     0 131672 47619 89227  3  5 92  1  0
 4  1      0 57085852  19524 5999188    0    0     0 110584 47561 88905  3  5 92  1  0
 8  0      0 56738432  19552 6331320    0    0     4 86920 47731 89932  3  5 92  1  0
 3  1      0 56424104  19600 6626924    0    0     0 131716 46594 86420  3  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 56297136  19672 6731192    0    0     0 385488 46440 83682  3  6 90  1  0
 4  1      0 56955388  19724 6055284    0    0     0 301416 47845 88503  3  5 91  1  0
 3  0      0 56998036  19748 6014876    0    0     0 95296 49052 90756  3  5 92  1  0
 5  0      0 56694004  19864 6320388    0    0     4 236304 61857 90662  3  5 91  1  0
 5  0      0 56789364  19900 6227460    0    0     0 131696 48616 91100  3  5 92  1  0
 4  1      0 56902060  19936 6111996    0    0     0 131668 47314 89262  2  5 92  1  0
 7  0      0 56603648  19964 6413720    0    0     0 131660 47377 88847  3  5 92  1  0
 4  0      0 56739692  20000 6251868    0    0     0 131672 47698 89265  3  5 92  1  0
 5  0      0 56466720  20028 6549648    0    0     0 65956 46616 87684  3  5 92  1  0
 2  0      0 56193160  20056 6821692    0    0     0 131644 46475 86937  3  4 92  1  0
 2  0      0 55892004  20092 7120552    0    0     0 131676 45160 83869  3  4 92  1  0
 6  0      0 56166888  20128 6833344    0    0     0 131692 45478 84814  3  4 92  1  0
 3  0      0 55909180  20156 7094240    0    0     0 131660 46201 84775  3  5 92  1  0
 5  0      0 55550240  20260 7452564    0    0     4 143520 52892 86400  3  5 92  1  0
 5  0      0 55926000  20280 7072496    0    0     0 61904 41074 72942  2  3 95  0  0
 2  0      0 55830008  20284 7168632    0    0     4     0 42319 77951  1  3 96  0  0
 3  1      0 55411112  20328 7593368    0    0     0 423828 40928 70860  2  5 93  1  0
 4  0      0 56233312  20360 6760768    0    0     0 66204 47301 88205  2  5 92  1  0
 1  1      0 55935256  20400 7054792    0    0     0 198252 45556 84266  3  5 92  1  0
 4  0      0 55699176  20436 7288012    0    0     0 94616 44477 82512  3  5 92  0  0
 5  0      0 55429260  20464 7557876    0    0     0 132192 45162 82784  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 55130704  20492 7855308    0    0     0 181344 44439 82554  3  4 92  0  0
 2  0      0 54843560  20536 8129896    0    0     0 97480 45120 81752  3  5 92  1  0
 4  0      0 54522728  20660 8446684    0    0     8 205196 53182 100080  3  5 92  1  0
 4  0      0 56349748  20684 6620092    0    0     0 56452 47037 87692  2  5 93  1  0
 5  0      0 56072872  20712 6905880    0    0     0 131716 48875 92608  3  5 92  1  0
 3  0      0 55786176  20748 7193356    0    0     0 120516 49238 94018  3  4 92  1  0
 3  1      0 55522776  20776 7460216    0    0     0 131648 46469 86868  3  4 92  1  0
 4  0      0 55635876  20824 7338580    0    0     0 112300 46386 86948  2  5 92  1  0
 6  0      0 55282260  20844 7703776    0    0     4 131604 45428 84295  2  5 92  1  0
 5  0      0 55016608  20872 7966412    0    0     0 65888 46951 87419  2  5 92  1  0
 2  0      0 56039472  20924 6932356    0    0     0 303480 42155 73228  1  4 94  1  0
 1  0      0 56559148  20952 6564696    0    0     0 170080 44030 77398  2  4 93  1  0
 1  0      0 56459052  21036 6673380    0    0     0 73668 60995 88245  1  3 95  1  0
 2  0      0 56361796  21044 6774452    0    0     4 63944 46450 86148  2  3 95  0  0
 2  0      0 56263048  21044 6874004    0    0     0     0 45364 84229  1  2 96  0  0
 1  0      0 56166784  21044 6973744    0    0     0     0 45337 84706  1  3 96  0  0
 2  0      0 56072552  21052 7065720    0    0     0    56 43555 80426  2  2 96  0  0
 2  0      0 55977548  21064 7161312    0    0     0   196 43716 80903  1  2 96  0  0
 3  0      0 55861892  21064 7256560    0    0     0     0 44003 81859  1  3 96  0  0
 1  0      0 55748000  21064 7350744    0    0     0     0 42123 77204  2  2 96  0  0
 3  0      0 55638128  21064 7438432    0    0     0     0 41628 76028  1  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 55522460  21072 7523584    0    0     0    32 41194 73385  2  3 95  0  0
 3  0      0 55414372  21160 7612540    0    0     4 73496 48838 73162  2  3 95  1  0
 3  0      0 55306288  21160 7701988    0    0     0    40 41866 77088  1  2 96  0  0
 3  1      0 54862356  21188 8128452    0    0     0 319356 40472 70354  2  5 93  1  0
 3  0      0 55173132  21220 7806420    0    0     0 171508 45893 83674  3  5 92  1  0
 6  0      0 54878888  21244 8093420    0    0     0 132176 45478 84857  3  4 92  1  0
 2  0      0 54684164  21292 8286492    0    0     4 198336 45196 81645  2  5 92  1  0
 2  0      0 54353476  21312 8618708    0    0     0 92032 43972 80773  3  5 92  0  0
 5  0      0 54171252  21352 8801220    0    0     0 198284 44996 82142  3  5 92  0  0
 6  1      0 55618160  21380 7336036    0    0     0 73528 43094 77115  2  5 93  1  0
 4  0      0 55345512  21408 7611612    0    0     0 131696 51046 95529  3  5 92  1  0
 4  0      0 54994480  21516 7970380    0    0     4 139368 49859 91920  3  5 91  1  0
 7  0      0 54716208  21552 8247840    0    0     0 131676 50392 96111  2  5 92  1  0
10  0      0 54454640  21580 8503860    0    0     0 131648 51344 98908  3  5 92  1  0
 2  0      0 55251736  21600 7704580    0    0     0 41088 47091 88325  2  5 92  1  0
 5  0      0 55024260  21636 7940928    0    0     4 131696 48481 91819  3  5 92  1  0
 4  0      0 55253160  21676 7706636    0    0     0 88972 47626 90639  3  4 92  1  0
 2  0      0 55018064  21704 7943648    0    0     0 131672 48095 92074  2  5 92  1  0
 3  2      0 54378256  21760 8579612    0    0     0 554340 46388 84583  4  6 89  1  0
 5  1      0 55398568  21816 7615976    0    0     0 90832 47665 87973  2  5 92  1  0
 1  0      0 55590464  21896 7405776    0    0     4 73620 55283 87192  1  3 95  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 55493956  21896 7509956    0    0     0     0 46733 88191  1  3 96  0  0
 2  1      0 55392660  21896 7615424    0    0     0  3120 46783 88391  1  3 96  0  0
 1  0      0 55297416  21900 7717108    0    0     4 59940 46276 87101  1  3 96  0  0
 4  0      0 55202668  21908 7813224    0    0     0    88 45084 84631  1  3 96  0  0
 4  0      0 55112956  21920 7907956    0    0     0   128 43393 79983  1  3 96  0  0
 2  1      0 55022740  21920 7998324    0    0     0     0 43488 80575  1  3 96  0  0
 3  0      0 54926728  21920 8097480    0    0     0     0 44034 82440  1  3 96  0  0
 6  0      0 54832984  21920 8192852    0    0     0   288 43889 82295  1  3 96  0  0
 3  0      0 54742768  21928 8282220    0    0     0    32 41708 76492  1  3 96  0  0
 3  0      0 54628664  22016 8363520    0    0     4 73552 53126 69529  2  3 95  0  0
 4  0      0 54335844  22040 8646620    0    0     0 253804 40833 71490  2  4 94  0  0
 2  0      0 54624068  22084 8336188    0    0     0 235920 45256 82498  2  5 92  1  0
 5  1      0 54335672  22116 8620640    0    0     4 132232 46134 85715  2  4 92  1  0
 4  0      0 54081536  22152 8875312    0    0     0 136096 45255 82869  2  5 93  0  0
 5  0      0 53811640  22188 9142236    0    0     0 132240 45662 86030  3  5 92  0  0
 3  1      0 53557044  22216 9397276    0    0     0 132180 43508 78891  3  4 93  0  0
 1  0      0 57504196   1116 6546652    0    0    24 246724 24740 27628  1  3 95  0  0
