procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1      0 58557560  18372 4560124    0    0     0 131648 42501 81614  2  6 92  0  0
 8  0      0 58638712  18404 4479252    0    0     0 65936 40589 76131  2  6 92  0  0
 8  0      0 58283996  18432 4836264    0    0     0 131632 43091 83555  2  6 92  0  0
 7  0      0 58429400  18480 4681812    0    0     0 132016 40891 77115  2  6 92  0  0
10  0      0 57912916  18552 5164556    0    0     0 452084 42975 79865  2  7 90  0  0
 6  0      0 57900084  18600 5137420    0    0     4 388196 45689 84919  3  8 88  1  0
 6  0      0 57471276  18624 5566588    0    0     0 132184 41028 77015  2  6 92  0  0
 4  1      0 57052144  18744 5982876    0    0    12 271768 50533 80401  2  6 92  0  0
 7  0      0 56655236  18784 6374556    0    0     0 126856 43341 84116  2  6 92  0  0
 7  0      0 58208156  18816 4804588    0    0     0 188700 41216 75294  3  6 91  0  0
 8  0      0 58151960  18848 4872012    0    0     0 131676 41966 80531  2  6 92  0  0
11  0      0 57565844  18908 5455984    0    0     4 385464 41934 77768  3  7 90  0  0
 7  0      0 58164824  18964 4931776    0    0     0 387448 45079 84986  3  8 89  0  0
 7  0      0 58183620  18996 4912824    0    0     0 131684 40527 76938  2  6 92  0  0
 7  0      0 57891220  19024 5217488    0    0     0 132080 42178 81442  2  6 92  0  0
 7  0      0 57995292  19148 5107544    0    0    16 154692 53780 82908  2  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 58957484  19172 5112672    0    0   920 116412 35143 58215  2  4 94  0  0
 3  0      0 58934588  19172 5112692    0    0     4     0 12750 3735  1  0 99  0  0
 4  0      0 58982348  19184 5032356    0    0   180 127848 19204 15824  2  3 95  0  0
 9  0      0 58908428  19228 5012708    0    0     0 77608 27702 36988  2  4 94  0  0
 7  0      0 58512436  19272 5373768    0    0     0 198388 46415 84739  3  5 91  1  0
 6  0      0 57959036  19296 5832976    0    0     0 132192 45645 82964  5  5 89  1  0
 7  0      0 57489740  19320 6224572    0    0     0 132184 44901 82568  4  5 91  0  0
 8  0      0 57057068  19360 6569988    0    0     4 198272 45254 86054  3  5 92  0  0
 4  0      0 56532080  19384 6983072    0    0     0 132180 43519 83106  3  5 92  0  0
 5  0      0 56055856  19416 7344184    0    0     0 132244 42170 78588  2  5 92  0  0
 5  0      0 55666560  19460 7613800    0    0     4 192920 42890 79536  2  5 92  0  0
 5  1      0 55191584  19484 7966152    0    0     0 132192 41457 75853  2  5 92  0  0
 4  0      0 57667672  19620 5431104    0    0    20 182188 49470 72036  2  6 91  1  0
 4  0      0 57437848  19652 5649288    0    0     0 131752 44551 81847  2  5 92  0  0
 6  1      0 57093780  19688 5980776    0    0     0 319668 43439 78542  3  6 91  0  0
 4  1      0 56762652  19748 6271528    0    0    32 386880 45177 82138  3  8 88  1  0
 3  1      0 57205608  19772 5822308    0    0     0 131680 44994 83277  2  5 92  0  0
 6  0      0 57317080  19816 5713580    0    0     0 131760 45896 86507  2  5 92  1  0
 5  0      0 56948484  19848 6085608    0    0     4 131636 46605 88538  2  5 92  0  0
 4  0      0 57001772  19876 6039188    0    0     4 66140 45276 85312  3  5 91  0  0
 4  0      0 57097124  19912 5941908    0    0     0 131676 45872 86821  2  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 56758772  20028 6280340    0    0     4 205252 62586 87711  2  6 92  1  0
 3  0      0 56857192  20064 6178620    0    0     0 131688 46956 89240  2  5 92  0  0
 4  1      0 56628952  20100 6390832    0    0     0 131668 48710 91730  3  6 91  0  0
 8  1      0 56495832  20160 6529464    0    0    12 381312 47389 88259  2  6 91  1  0
 7  1      0 55707096  20208 7311664    0    0     0 386772 47596 87732  3  8 88  1  0
 3  2      0 56709360  20268 6437456    0    0     0 131896 49055 91913  3  6 91  1  0
 2  0      0 56390528  20304 6760324    0    0     0 131672 47375 89505  3  5 92  0  0
 6  0      0 56070772  20336 7076916    0    0     4 131632 47419 89946  3  5 92  1  0
 2  1      0 55739636  20372 7403864    0    0     0 132172 47931 91203  3  5 92  0  0
 6  0      0 56484116  20472 6665304    0    0     8 139496 55081 86308  2  5 92  1  0
 7  1      0 56603572  20508 6538260    0    0     0 131664 45989 86857  3  5 92  0  0
 5  0      0 56291928  20536 6840768    0    0     0 131656 45779 86431  2  5 92  0  0
 2  0      0 56309196  20560 6791396    0    0     0 65860 46007 85512  3  6 91  0  0
 4  0      0 55988784  20588 7089748    0    0     0 139472 47271 90815  3  5 92  0  0
 6  0      0 55484404  20664 7568452    0    0     0 385672 46950 86620  3  6 90  1  0
 4  1      0 55786520  20720 7230192    0    0     0 387364 50121 93368  3  8 89  1  0
 3  0      0 55838872  20748 7197592    0    0     0 132220 47633 90971  2  5 92  1  0
 2  0      0 55516104  20776 7520312    0    0     0 132184 47582 91138  3  5 92  0  0
 4  1      0 55213888  20904 7821952    0    0    12 230328 60275 92746  2  6 92  1  0
 6  0      0 54871920  20932 8158612    0    0     0 132188 47282 90741  2  6 92  0  0
