procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 56090868  19312 6933920    0    0     0 452132 57608 117545  3  5 91  1  0
 7  0      0 56415948  19372 6773464    0    0     0 432444 58531 119235  3  5 91  1  0
 7  0      0 56009336  19424 7168368    0    0     0 153324 54779 111660  3  4 92  1  0
 7  0      0 55622832  19468 7543292    0    0     0 198296 55074 114002  2  4 93  1  0
 7  0      0 55225528  19508 7902004    0    0     0 198340 52606 108698  2  4 93  0  0
 7  0      0 54707360  19536 8378488    0    0     0 132312 51768 108211  3  4 93  0  0
 6  0      0 54284536  19616 8757660    0    0     0 452100 54038 112108  3  4 92  1  0
 6  1      0 54218712  19700 8787712    0    0     0 453520 55085 110060  3  6 90  1  0
 8  1      0 53722760  19736 9279844    0    0     0 101056 54646 110035  3  4 93  1  0
 7  0      0 53548660  19784 9442676    0    0     0 192200 56794 115761  2  4 93  1  0
 5  1      0 56164660  19800 6838632    0    0     0 65916 49046 96086  2  4 93  1  0
 5  0      0 56323248  19836 6681764    0    0     0 129092 51961 105677  2  4 93  1  0
 4  1      0 55881700  19876 7111780    0    0     0 131752 56204 113975  3  5 92  1  0
 7  0      0 55755196  19936 7238828    0    0     0 379960 53966 110195  3  5 92  1  0
 6  0      0 56542524  19992 6631824    0    0     0 386968 49412 104952  3  6 91  1  0
 5  0      0 56142048  20028 7032376    0    0     0 128840 52643 114805  3  4 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1      0 56580468  20064 6596172    0    0     0 128964 48835 103698  2  4 93  1  0
 4  0      0 56167144  20104 6995856    0    0     0 131760 51646 110711  2  4 93  1  0
 4  0      0 56163776  20160 6967292    0    0     0 125988 48124 103558  2  4 93  1  0
 4  0      0 56152728  20196 6946528    0    0     0 123616 49431 106455  2  4 93  1  0
 5  0      0 56211360  20244 6853352    0    0     0 186748 49279 106457  2  4 93  1  0
 4  0      0 55553244  20312 7482828    0    0     0 382736 49522 105929  3  5 91  1  0
 4  0      0 55865524  20368 7134904    0    0     0 387460 55392 117167  3  6 90  1  0
 5  1      0 55492064  20424 7501532    0    0     0 198380 53722 117306  2  4 93  1  0
 3  0      0 55029548  20456 7964800    0    0     0 198228 52116 111520  2  4 93  1  0
 6  0      0 54630864  20500 8358932    0    0     4 132892 59248 120421  2  4 93  1  0
 2  0      0 54285816  20552 8704652    0    0     0 211888 53676 110648  3  4 92  0  0
 4  0      0 53901884  20592 9087364    0    0     0 198284 51401 107601  2  4 93  0  0
 4  1      0 53330368  20664 9663736    0    0     0 386088 51082 106609  3  5 92  1  0
 3  1      0 53615756  20736 9560036    0    0     0 453488 55075 108140  3  6 91  1  0
 3  1      0 53199260  20792 9972132    0    0     0 171116 52890 106710  2  4 93  1  0
 4  0      0 53668792  20828 9494736    0    0     0 121820 55334 111557  2  4 93  1  0
 4  0      0 55480104  20840 7642208    0    0     0 65900 51660 102715  2  4 93  1  0
 2  0      0 55423136  20888 7665780    0    0     0 121380 55160 112895  2  4 93  1  0
 4  0      0 55395776  20924 7663464    0    0     0 124776 53530 106819  2  4 93  1  0
 6  1      0 54799872  20988 8225000    0    0     0 402172 53270 108271  3  4 92  1  0
 4  0      0 55505776  21032 7493352    0    0     0 353120 52477 105637  3  5 91  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 55093452  21064 7906064    0    0     0 185224 56661 114489  3  4 93  1  0
 4  0      0 54731808  21112 8260716    0    0     0 131780 57834 115841  3  4 93  1  0
 2  0      0 55273056  21144 7720332    0    0     0 124420 52753 105544  2  4 93  1  0
 3  1      0 54845572  21172 8147344    0    0     0 131832 53943 110080  3  4 93  1  0
 3  1      0 54431504  21204 8562768    0    0     0 114184 57232 116673  3  4 93  0  0
 6  0      0 53871404  21244 9111264    0    0     0 385440 54804 111078  3  5 91  1  0
18  1      0 54652140  21308 8511908    0    0     0 372876 59454 117382  5  9 84  2  0
15  2      0 52975804  21392 10179480    0    0     0 526572 68013 142032 10 13 73  4  0
 4  5      0 51653900  21492 11500404    0    0     0 796892 71969 148486  9 12 76  4  0
 7  1      0 50601236  21588 12542088    0    0     0 280740 68233 145820  6  9 83  2  0
 3  1      0 50012232  21640 13093400    0    0     0 104164 51929 108787  3  5 92  0  0
 5  1      0 49337524  21652 13720020    0    0     0    72 48963 102199  3  4 93  0  0
 3  0      0 49532856  21716 13466052    0    0     0 1015456 49862 101603  2  4 93  1  0
 6  1      0 52859308  21776 10101872    0    0     0 575472 47824 91734  2  7 90  1  0
 3  1      0 55097800  21824 7832612    0    0     0 132360 53766 109681  2  5 92  1  0
 5  1      0 54603664  21868 8310924    0    0     0 198292 62638 120526  2  5 92  1  0
 1  0      0 55733336  21908 8053252    0    0     0 132276 51215 94146  2  4 93  1  0
 1  0      0 62117376   1432 1920160    0    0    44 133428 13317 4191  0  3 97  0  0
