Script started on 2025-11-16 13:59:59+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
  295489   580788       18   33.72%           12       3236
  215821   296889       34   42.09%           12       4399
  284670   297901       18   48.86%           12       5560
  400520   297650       18   57.37%           12       6722
  468489   297172       18   61.19%           12       7885
  594246   295561       18   66.78%           12       9040
  761872   294533       18   72.12%           12      10189
  985652   293046       18   77.08%           12      11335
 1314355   292316       18   81.81%           12      12474
 1844456   289675       18   86.43%           12      13608
 2708909   283855       18   90.52%           12      14717
 4550885   265728       18   94.48%           12      15755
 7725069   207327       19   97.39%           12      16564
 8392003   111538       18   98.69%           12      16999
 8759025    54105       18   99.39%           12      17211
 9311047    24416       18   99.74%           12      17307
 9615479     9437       18   99.90%           12      17344
10338903     3161       18   99.97%           12      17357
 9974994     1011       18   99.99%           12      17361
 9616741      278       18  100.00%           12      17362
10362863       91       18  100.00%           12      17362
10651638       46       18  100.00%           12      17363
 9964502       29       18  100.00%           12      17363
10307920        2       18  100.00%           12      17363
10464052        0       20  100.00%           12      17363
10109223        0       19  100.00%           12      17363
10568032        2       18  100.00%           12      17363
10207622        0       18  100.00%           12      17363
10527293        0       20  100.00%           12      17363

Script done on 2025-11-16 14:00:30+00:00 [COMMAND_EXIT_CODE="143"]
