Script started on 2025-11-16 14:11:35+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0  7239836       27    0.00%           13      31143
   53905   779526       18    6.47%           13      18036
  694629   797772       18   46.54%           13      20912
  698555   800894       18   46.59%           13      24040
  687026   787739       18   46.59%           13      27118
  715565   820578       18   46.58%           13      30322
  704142   804469       18   46.67%           13      29592
  639991   735196       18   46.54%           13      19953
  742518   849583       19   46.64%           13      23275
  751007   844669       18   47.07%           13      26571
  777462   868856       18   47.22%           13      29644
  751887   859945       18   46.65%           13      29169
  729866   835122       18   46.64%           13      20211
  748139   856771       18   46.62%           13      23551
  750615   859321       18   46.62%           13      26354
  753526   863074       20   46.61%           13      27206
  769596   881028       18   46.62%           13      29620
  740984   845465       18   46.71%           13      22009
  736300   844787       18   46.57%           13      23282
  757641   842886       18   47.34%           13      24160
  761963   859386       20   47.00%           13      27142
  761584   871673       19   46.63%           13      29349
  742217   847071       18   46.70%           13      23435
  735082   842413       18   46.60%           13      22627

Script done on 2025-11-16 14:12:06+00:00 [COMMAND_EXIT_CODE="143"]
