Script started on 2025-11-16 14:05:44+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0   651762   440806    0.00%           11      15305
       0        0   437825    0.00%           11      17135
       0        0   432787    0.00%           11      18754
       0        0   231160    0.00%           11      19559
       0        0   201074    0.00%           13      20229
       0        0   359884    0.00%           13      21336
       0        0   901731    0.00%           13      23736
       0        0   507999    0.00%           13      24871
       0        0   311193    0.00%           13      25508
       0        0   166577    0.00%           13      25828
       0        0   189256    0.00%           13      26176
       0        0   297019    0.00%           13      26689
       0        0   925212    0.00%           13      28080
       0        0   630570    0.00%           13      28863
       0        0   479113    0.00%           13      29395
       0        0   444466    0.00%           13      29832
       0        0   481010    0.00%           13      30250
       0        0   484827    0.00%           13      30635
       0        0   410370    0.00%           13      30930
       0        0   180751    0.00%           13      31048
       0        0   558928    0.00%           13      31378
       0        0   726051    0.00%           13      31752
       0        0   491736    0.00%           13      31976
       0        0   429214    0.00%           13      32146
       0        0   168615    0.00%           13      32208
       0        0   193941    0.00%           13      32279
       0        0   182447    0.00%           13      32336
       0        0   443725    0.00%           13      32483
     335        0       20  100.00%           13      32483
    7330        0       21  100.00%           13      32483

Script done on 2025-11-16 14:06:17+00:00 [COMMAND_EXIT_CODE="143"]
