Script started on 2025-11-16 14:07:48+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0   959540   699184    0.00%           13      29755
       0        0   887965    0.00%           13      23647
       0        0  1127236    0.00%           13      23594
       0        0  1142233    0.00%           13      27029
       0        0  1095055    0.00%           13      26187
       0        0  1197252    0.00%           13      25221
       0        0  1257943    0.00%           13      26052
       0        0  1126581    0.00%           13      26073
       0        0  1169341    0.00%           13      25514
       0        0  1066507    0.00%           13      24000
       0        0  1317649    0.00%           13      25840
       0        0  1289825    0.00%           13      25818
       0        0  1179102    0.00%           13      26817
       0        0  1175794    0.00%           13      24382
       0        0  1243739    0.00%           13      25545
       0        0  1184822    0.00%           13      26583
       0        0  1318215    0.00%           13      25289
       0        0  1266831    0.00%           13      26715
       0        0  1258282    0.00%           13      26401
       0        0  1294311    0.00%           13      24147
       0        0  1269467    0.00%           13      25300
       0        0  1248749    0.00%           13      24234
       0        0  1250567    0.00%           13      26469
       0        0  1189437    0.00%           13      26899
       0        0  1294112    0.00%           13      25982
       0        0  1281982    0.00%           13      25065
       0        0  1280613    0.00%           13      25278
       0        0   488166    0.00%           13      25648
    1239        0       23  100.00%           13      25648
     614        0       18  100.00%           13      25648
   46798       13       18   99.97%           13      25648
    1234        0       18  100.00%           13      25648

Script done on 2025-11-16 14:08:25+00:00 [COMMAND_EXIT_CODE="143"]
