Script started on 2025-11-16 14:00:58+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0   846806   453545    0.00%           12      15324
       0        0   436348    0.00%           12      17145
       0        0   410380    0.00%           12      18693
       0        0   352587    0.00%           12      19897
       0        0   184236    0.00%           12      20492
       0        0   217436    0.00%           12      21162
       0        0   807481    0.00%           12      23365
       0        0   632874    0.00%           12      24813
       0        0   401991    0.00%           12      25623
       0        0   205717    0.00%           12      26013
       0        0   218971    0.00%           13      26407
       0        0   209869    0.00%           13      26765
       0        0   870578    0.00%           13      28064
       0        0   690810    0.00%           13      28929
       0        0   502259    0.00%           13      29469
       0        0   433962    0.00%           13      29894
       0        0   460543    0.00%           13      30290
       0        0   495008    0.00%           13      30676
       0        0   489694    0.00%           13      31014
       0        0   256466    0.00%           13      31178
       0        0   318184    0.00%           13      31361
       0        0   828430    0.00%           13      31786
       0        0   482325    0.00%           13      31997
       0        0   476828    0.00%           13      32180
       0        0   315219    0.00%           13      32300
       0        0   174227    0.00%           13      32359
       0        0   192924    0.00%           13      32422
       0        0    65979    0.00%           13      32443
    5422        0       20  100.00%           13      32443

Script done on 2025-11-16 14:01:30+00:00 [COMMAND_EXIT_CODE="143"]
