Script started on 2025-11-16 16:08:32+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0   851474  1068250    0.00%           12      24376
       0        0  1751733    0.00%           12      24494
       0        0  1690440    0.00%           12      24379
       0        0  1598253    0.00%           12      26599
       0        0  1554618    0.00%           12      25637
       0        0  1526917    0.00%           12      25681
       0        0  1474330    0.00%           12      25424
       0        0  1605444    0.00%           12      25037
       0        0  1479459    0.00%           12      26894
       0        0  1524052    0.00%           12      25755
       0        0  1531820    0.00%           12      24343
       0        0  1538674    0.00%           12      25234
       0        0  1513225    0.00%           12      26775
       0        0  1554175    0.00%           12      24768
       0        0  1590839    0.00%           12      25664
       0        0  1599116    0.00%           12      25610
       0        0  1633425    0.00%           12      24825
       0        0  1608383    0.00%           12      24964
       0        0  1239566    0.00%           12      25198
       0        0  1573688    0.00%           12      24498
       0        0  1599580    0.00%           12      26840
       0        0  1516353    0.00%           12      24632
       0        0  1462761    0.00%           12      23938
       0        0  1450456    0.00%           12      25218
       0        0  1541411    0.00%           12      25412
       0        0  1422511    0.00%           13      26540
       0        0  1515853    0.00%           13      24267
       0        0  1444291    0.00%           13      25143
   43673        0      650  100.00%           13      24791
     911        0        0  100.00%           13      24791
     913        0        0  100.00%           13      24791
    1827        0        0  100.00%           13      24791
     578        0        0  100.00%           13      24791

Script done on 2025-11-16 16:09:09+00:00 [COMMAND_EXIT_CODE="143"]
