Script started on 2025-11-16 16:05:28+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
  721387  1220366        0   37.15%           11       5485
  401780   544497        0   42.46%           11       7612
  459657   560837        0   45.04%           11       9803
  549410   578138        0   48.73%           13      12059
  565055   584292        8   49.16%           13      14341
  624534   596175        0   51.16%           13      16670
  686237   592566        0   53.66%           13      18985
  875802   662654        0   56.93%           13      21573
 1172269   714006        0   62.15%           13      24363
 1551361   665086        0   69.99%           13      26961
 3073267   706230        0   81.31%           13      29719
 5395946   505404        0   91.44%           13      31693
 8093020   288247        0   96.56%           13      32819
10146068   120338        0   98.83%           13      33289
11181850    38007        0   99.66%           13      33438
11874482    10275        0   99.91%           13      33477
11975073     2475        0   99.98%           13      33487
12108778      605        0  100.00%           13      33490
12182957      166        0  100.00%           13      33490
12285584       55        0  100.00%           13      33491
12098673       18        0  100.00%           13      33491
12285842        1        0  100.00%           13      33491
12038319        0        0  100.00%           13      33491
12197748        0        0  100.00%           13      33491
12256121        0        0  100.00%           13      33491
12323533        0        0  100.00%           13      33491
12132192        0        0  100.00%           13      33491
12166598        0        0  100.00%           13      33491

Script done on 2025-11-16 16:05:59+00:00 [COMMAND_EXIT_CODE="143"]
