Script started on 2025-11-16 16:06:29+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0   563457   375882    0.00%           11      15453
       0        0   463762    0.00%           13      17341
       0        0   456338    0.00%           13      19002
       0        0   460338    0.00%           13      20505
       0        0   454501    0.00%           13      21840
       0        0   178439    0.00%           13      22330
       0        0   531727    0.00%           13      23652
       0        0   691840    0.00%           13      25140
       0        0   486918    0.00%           13      26052
       0        0   474981    0.00%           13      26846
       0        0   244274    0.00%           13      27225
       0        0   214759    0.00%           13      27536
       0        0   198850    0.00%           13      27814
       0        0   768199    0.00%           13      28756
       0        0   787521    0.00%           13      29565
       0        0   232824    0.00%           13      29782
       0        0   184790    0.00%           13      29940
       0        0   167849    0.00%           13      30082
       0        0   387199    0.00%           13      30375
       0        0   933536    0.00%           13      30996
       0        0   627488    0.00%           13      31342
       0        0   461342    0.00%           13      31569
       0        0   492226    0.00%           13      31774
       0        0   481406    0.00%           13      31964
       0        0   490388    0.00%           13      32133
       0        0   366129    0.00%           13      32246
       0        0   207668    0.00%           13      32306
       0        0    52910    0.00%           13      32321
    2492        2        0   99.92%           13      32321
    5228        0        0  100.00%           13      32321

Script done on 2025-11-16 16:07:02+00:00 [COMMAND_EXIT_CODE="143"]
