Script started on 2025-11-16 16:20:18+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0        0  1080248    0.00%           11      17156
       0        0  1076021    0.00%           11      20808
       0        0  1055131    0.00%           12      23597
       0        0  1072455    0.00%           12      25806
       0        0  1106146    0.00%           12      27568
       0        0  1100522    0.00%           12      28923
       0        0  1101783    0.00%           12      29967
       0        0  1110568    0.00%           12      30771
       0        0  1117809    0.00%           12      31401
       0        0  1125153    0.00%           12      31882
       0        0  1132940    0.00%           12      32257
       0        0  1125975    0.00%           12      32543
       0        0  1146249    0.00%           12      32762
       0        0  1132744    0.00%           12      32932
       0        0  1128622    0.00%           12      33060
       0        0  1143537    0.00%           12      33160
       0        0  1140531    0.00%           12      33239
       0        0  1147276    0.00%           12      33300
       0        0  1167345    0.00%           12      33348
       0        0  1158048    0.00%           12      33385
       0        0  1140423    0.00%           12      33412
       0        0  1149963    0.00%           12      33435
       0        0  1128663    0.00%           12      33450
       0        0  1152466    0.00%           12      33463
       0        0  1161800    0.00%           12      33473
       0        0  1133043    0.00%           12      33482
       0        0  1141444    0.00%           12      33488
       0        0  1129453    0.00%           12      33493
       0        0   209186    0.00%           12      33495
     588        0        0  100.00%           12      33495
     302        0        0  100.00%           12      33495
    1212        0        2  100.00%           12      33495

Script done on 2025-11-16 16:20:54+00:00 [COMMAND_EXIT_CODE="143"]
