Script started on 2025-11-16 16:22:23+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0   627446   752182    0.00%           11      25976
       0        0  1361428    0.00%           11      24443
       0        0  1708093    0.00%           11      22777
       0        0  1505438    0.00%           11      24155
       0        0  1436964    0.00%           11      25396
       0        0  1352803    0.00%           11      25616
       0        0  1147424    0.00%           11      25710
       0        0  1294503    0.00%           11      26289
       0        0  1514510    0.00%           11      26957
       0        0  1609146    0.00%           11      24547
       0        0  1754140    0.00%           11      24733
       0        0  1547643    0.00%           11      25641
       0        0  1556873    0.00%           11      25519
       0        0  1321926    0.00%           11      24696
       0        0  1484547    0.00%           11      26618
       0        0  1513673    0.00%           11      25069
       0        0  1552446    0.00%           11      26008
       0        0  1531398    0.00%           11      24602
       0        0  1674370    0.00%           11      25732
       0        0  1640435    0.00%           11      25995
       0        0  1690499    0.00%           11      26347
       0        0  1730649    0.00%           11      25949
       0        0  1534991    0.00%           11      24773
       0        0  1506328    0.00%           11      24614
       0        0  1455153    0.00%           11      26202
       0        0  1549526    0.00%           11      26617
       0        0  1493817    0.00%           11      23881
       0        0  1578187    0.00%           11      24661
       0        0   427437    0.00%           11      23909
     342        0        0  100.00%           11      23909
    2061        1        1   99.95%           11      23909
    1029        0        0  100.00%           11      23909
    2731        0        0  100.00%           11      23909

Script done on 2025-11-16 16:22:59+00:00 [COMMAND_EXIT_CODE="143"]
