Script started on 2025-11-16 16:13:01+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
       0   788931   672879    0.00%           12      27925
       0        0  1326143    0.00%           12      23138
       0        0  1611887    0.00%           12      23385
       0        0  1347262    0.00%           12      25445
       0        0  1093080    0.00%           12      26604
       0        0  1403570    0.00%           12      24957
       0        0  1446143    0.00%           12      25998
       0        0  1478924    0.00%           12      24097
       0        0  1362729    0.00%           12      25849
       0        0  1461691    0.00%           12      24890
       0        0  1457625    0.00%           12      25462
       0        0  1396286    0.00%           12      27434
       0        0  1428903    0.00%           12      24523
       0        0  1444127    0.00%           12      24523
       0        0  1601184    0.00%           12      25355
       0        0  1452982    0.00%           12      26619
       0        0  1360477    0.00%           12      25409
       0        0  1408122    0.00%           12      24948
       0        0  1134608    0.00%           12      23896
       0        0  1554211    0.00%           12      25270
       0        0  1484802    0.00%           12      25601
       0        0  1546007    0.00%           12      26419
       0        0  1494747    0.00%           12      25483
       0        0  1400210    0.00%           12      25352
       0        0  1576827    0.00%           12      26361
       0        0  1558613    0.00%           12      25133
       0        0  1494422    0.00%           12      25399
       0        0  1381393    0.00%           12      24473
       0        0    86828    0.00%           12      24053
   32967        0        0  100.00%           12      24053
    1032        0        0  100.00%           12      24053
     684        0        0  100.00%           12      24053
    2067        0        0  100.00%           12      24053

Script done on 2025-11-16 16:13:38+00:00 [COMMAND_EXIT_CODE="143"]
