procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  1      0 58069628  63864 4799020    0    0     0 131856 42653 81992  2  6 91  0  0
 7  0      0 58205880  63900 4666628    0    0     0 131964 42244 81656  2  6 92  0  0
 9  0      0 57835452  63944 5024040    0    0     0 198280 42293 78828  2  7 91  0  0
10  0      0 57390676  63972 5475156    0    0     0 132176 41205 77527  3  6 91  0  0
 9  1      0 56586060  64128 6275784    0    0     8 459608 51704 76996  3  9 88  1  0
 7  0      0 56903568  64204 5999236    0    0     0 453924 46547 87286  2  7 90  0  0
 9  0      0 56463940  64232 6446720    0    0     0 132188 41615 78583  2  6 92  0  0
 8  0      0 58113912  64268 4788752    0    0     0 113052 42226 77853  3  6 91  0  0
 9  0      0 57763564  64296 5145228    0    0     0 131688 41682 77551  3  6 91  0  0
 9  0      0 57836968  64340 5070892    0    0     0 131760 41466 78468  2  6 92  0  0
 7  0      0 57910656  64376 4985804    0    0     0 131676 42460 81164  2  6 92  0  0
10  0      0 57124252  64436 5765696    0    0     0 385476 41615 75541  3  8 88  0  0
10  0      0 57893136  64500 4972252    0    0     0 387360 43424 79894  3  7 90  0  0
10  0      0 57549288  65320 5325000    0    0   780 205208 50740 81013  3  6 91  0  0
 5  1      0 57663880  65348 5198784    0    0     0 131612 42058 80507  2  6 92  0  0
 7  1      0 57320080  65388 5554372    0    0     0 131712 42469 80288  3  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 58549544  65388 5376648    0    0   920     0 26588 36616  1  3 95  0  0
 6  0      0 58817528  65388 5016848    0    0   184     0 17595 11676  2  1 97  0  0
 5  0      0 58595672  65412 5225924    0    0     0 127960 17321 12557  1  3 96  0  0
 5  2      0 58592040  65460 5199480    0    0     0 143628 29974 42409  2  4 94  0  0
 8  0      0 58178180  65500 5575352    0    0     0 195500 48875 88711  3  5 91  1  0
 6  0      0 57722024  65528 5998976    0    0     0 132188 46210 83067  4  5 91  1  0
11  0      0 57256188  65556 6414904    0    0     0 132180 45536 80796  5  5 89  1  0
 7  0      0 56805236  65592 6798408    0    0     0 132248 43011 76568  4  4 91  1  0
 7  1      0 56456480  65636 7072416    0    0     0 198268 44909 82331  2  5 92  0  0
 5  0      0 56032880  65664 7414808    0    0     0 133592 42410 76217  3  5 92  0  0
 6  0      0 55591500  65792 7758604    0    0     8 222232 47422 68756  3  5 92  0  0
 5  0      0 55233516  65836 8012648    0    0     4 176516 40404 69881  3  5 93  0  0
 9  1      0 54813240  65884 8321564    0    0     0 174636 41104 70869  3  5 92  0  0
 7  0      0 54650712  65944 8407016    0    0     0 155752 50352 90413  3  5 92  1  0
 5  0      0 57302888  65960 5750368    0    0     4 66268 45072 81848  2  5 93  1  0
 2  0      0 56908252  65976 6147264    0    0     0 65824 47030 87874  3  4 92  1  0
 5  1      0 57000604  66012 6033628    0    0     0 131696 46663 84950  3  5 92  1  0
 6  0      0 56674888  66048 6345320    0    0     0 131672 46965 87524  2  4 92  1  0
 5  0      0 56316076  66084 6683520    0    0     0 131712 47044 87950  3  4 92  1  0
 5  1      0 56825524  66120 6150440    0    0     0 131708 46599 86962  2  5 92  1  0
 8  0      0 56446572  66216 6525892    0    0    12 132812 67465 89657  3  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 56065136  66284 6884356    0    0     0 385488 48666 90733  3  5 91  1  0
 5  0      0 56940240  66344 5973472    0    0     0 301592 49368 90975  3  7 89  1  0
 4  1      0 56626532  66376 6300596    0    0     0 131680 49196 92130  3  5 92  1  0
 4  1      0 56724968  66416 6197948    0    0     0 131684 48876 91211  3  5 92  1  0
 3  1      0 56333468  66452 6592628    0    0     0 131688 49556 93582  3  5 92  1  0
 6  0      0 56441188  66472 6467256    0    0     0 65856 48747 89201  3  6 91  1  0
 2  0      0 56140236  66508 6772336    0    0     0 131656 47549 88392  3  4 92  1  0
 7  0      0 55831700  66540 7077092    0    0     0 131620 48460 91257  3  4 92  1  0
 2  0      0 56392012  66576 6515048    0    0     0 239556 59188 82185  3  6 91  1  0
 9  0      0 56032332  66672 6881404    0    0     8 104348 59049 85586  3  5 92  1  0
 4  0      0 56301604  66848 6606436    0    0   140 131668 45386 82407  3  4 93  1  0
 2  0      0 56027680  66880 6885116    0    0     0 131672 45755 84826  3  4 92  0  0
 2  0      0 55760188  66916 7150276    0    0     0 131672 45968 85817  3  4 92  1  0
 4  0      0 55464272  66944 7440516    0    0     0 131736 45597 82563  3  5 91  1  0
 3  1      0 55101560  66968 7798432    0    0     0 90468 46459 85143  4  5 91  0  0
 5  0      0 55382148  67000 7516280    0    0     0 107108 42736 74578  3  5 92  1  0
 3  0      0 56109636  67040 6767120    0    0     0 131664 43233 78101  2  4 93  0  0
 3  2      0 55719160  67088 7184732    0    0     0 424112 40695 68686  2  5 92  1  0
 6  0      0 56129444  67108 6891056    0    0     0 66120 47552 88791  2  5 92  1  0
 3  1      0 55836912  67232 7175644    0    0     0 206168 54596 82986  3  5 92  1  0
 4  0      0 55630532  67272 7380932    0    0     0 192864 46387 86257  3  5 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 55352088  67304 7658712    0    0     0 132180 45595 84269  3  5 92  0  0
 2  0      0 55076612  67332 7931916    0    0     0 132176 45500 83876  3  5 92  0  0
 4  0      0 56378924  67368 6603892    0    0     0 114964 45765 83514  2  5 92  0  0
 3  1      0 56151788  67392 6862576    0    0     0 65928 48409 91569  2  5 92  1  0
 5  2      0 55862056  67420 7145484    0    0     0 131640 49486 92482  3  5 92  1  0
 3  1      0 55583520  67460 7424068    0    0     0 123628 49075 93623  3  4 92  1  0
 2  0      0 55855000  67496 7135404    0    0     0 122484 46519 87284  3  5 92  1  0
 4  0      0 55559340  67612 7426780    0    0     4 205328 60270 87817  3  5 92  1  0
 4  1      0 56010904  67636 6956368    0    0     0 56592 45601 84862  3  5 92  1  0
 3  0      0 55714200  67664 7242976    0    0     0 131672 46481 86410  3  4 92  1  0
 6  1      0 55420208  67692 7519996    0    0     0 131640 48329 92223  3  4 92  1  0
 5  0      0 55056672  67744 7861136    0    0     0 302580 43589 78026  2  4 93  1  0
 2  0      0 56158600  67780 6721976    0    0     0 169492 45803 85046  1  4 94  1  0
 4  1      0 56043976  67780 6831484    0    0     0     0 47773 90056  1  2 96  0  0
 2  1      0 55939976  67780 6930984    0    0     0     0 46378 85007  2  3 95  0  0
 1  0      0 55842980  67780 7035712    0    0     0     0 46051 86366  1  3 96  0  0
 1  0      0 55747728  67780 7136048    0    0     0     0 45634 85511  1  3 96  0  0
 1  0      0 55642900  67880 7238032    0    0     8 73652 58387 84162  1  3 95  1  0
 3  0      0 55546656  67892 7339712    0    0     0 63540 46062 86361  1  3 96  0  0
 2  0      0 55447644  67892 7439592    0    0     0     0 44431 83222  1  3 96  0  0
 3  1      0 55352644  67892 7535792    0    0     0     0 43895 81774  2  2 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 55257900  67892 7629796    0    0     0     0 43585 81068  1  3 96  0  0
 5  1      0 55163656  67908 7723504    0    0     0   208 42935 79733  1  2 96  0  0
 3  1      0 55070920  67908 7816248    0    0     0    80 42761 79036  2  3 96  0  0
 5  1      0 54702612  67924 8179664    0    0     0 253788 41545 71941  2  4 93  1  0
 7  0      0 55176352  67956 7868088    0    0     0 236256 45622 82780  3  5 92  1  0
 5  0      0 54892052  67980 8155084    0    0     0 132184 45761 84882  3  5 92  1  0
 3  1      0 54620980  68088 8425408    0    0     0 215196 58784 79692  2  5 91  1  0
 8  0      0 54364700  68128 8676808    0    0     0 132468 45451 81462  3  5 91  1  0
 6  0      0 54094624  68152 8949084    0    0     0 132184 44038 80906  3  5 92  0  0
 7  0      0 53858416  68192 9190104    0    0     0 154324 45591 84813  3  5 92  0  0
 6  0      0 53560596  68220 9476432    0    0     0 131640 50223 95522  3  5 92  1  0
 3  0      0 54968700  68240 8049012    0    0     0 32120 47083 87438  2  5 92  1  0
 3  1      0 54720616  68276 8290684    0    0     0 131784 48117 90646  2  5 92  1  0
 7  0      0 55355544  68312 7616264    0    0     0 106676 47055 86445  3  5 92  1  0
 2  0      0 55000452  68324 7977196    0    0     0 65868 48907 93981  3  5 92  1  0
 6  1      0 54732648  68352 8226696    0    0     0 131644 47931 90961  3  5 92  1  0
 4  1      0 55074064  68476 7860676    0    0     8 167468 62106 83718  2  5 92  1  0
 7  0      0 54790552  68504 8135956    0    0     0 131676 48229 92290  3  4 92  1  0
 7  0      0 54372016  68564 8531688    0    0     0 385452 47535 86977  3  6 91  1  0
 1  0      0 55350280  68612 7518452    0    0     0 228064 48334 88093  2  5 92  1  0
 1  0      0 55233408  68612 7627284    0    0     0     0 48104 91039  1  3 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 55129872  68620 7733644    0    0     0    60 46824 88112  1  3 96  0  0
 4  0      0 55033108  68620 7835020    0    0     0     0 46599 87814  1  3 96  0  0
 6  0      0 54922328  68620 7935792    0    0     0     0 46812 85855  1  3 95  0  0
