procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 58506604  19508 4465588    0    0     0 131660 42252 79451  3  6 91  0  0
 8  0      0 58686740  19544 4281776    0    0     0 131680 43144 81572  2  6 91  0  0
 8  0      0 58319760  19600 4651036    0    0     4 198356 42588 82157  2  6 92  0  0
 7  0      0 57854208  19628 5118292    0    0     0 132180 42066 80396  2  6 92  0  0
11  1      0 57380324  19672 5559616    0    0     0 421220 48033 83036  2  6 91  0  0
12  0      0 56479456  19724 6421628    0    0     0 267792 42601 78928  3  9 88  0  0
10  0      0 56760048  19844 6122992    0    0     0 437880 59721 86052  2  7 90  1  0
 8  0      0 57879968  19888 4978080    0    0     0 179112 41838 79423  2  6 92  0  0
 8  0      0 58036112  19900 4842372    0    0     0 65864 41363 79018  2  6 92  0  0
 6  0      0 58114828  19932 4766912    0    0     0 143208 40857 77304  3  6 91  0  0
 7  0      0 57740700  19960 5133004    0    0     4 131648 41405 77592  3  6 91  0  0
10  0      0 57750956  20024 5127436    0    0     0 385548 42087 78119  2  6 91  0  0
10  0      0 57497816  20076 5375780    0    0     0 387304 43137 81098  3  8 88  0  0
 8  1      0 57911248  20100 5099020    0    0     0 131672 42131 78230  3  6 91  0  0
 8  0      0 58145444  20132 4862036    0    0     0 131668 42223 77983  2  6 91  0  0
 9  0      0 57792808  20240 5213472    0    0     8 205184 56044 81129  2  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 57975764  20272 4997976    0    0     0 131672 42569 80567  2  6 92  0  0
 4  0      0 58919016  20272 5005788    0    0   920     0 17561 13953  1  1 98  0  0
 4  0      0 58779352  20272 4963760    0    0   184     0 19894 16579  2  2 96  0  0
 6  0      0 58614460  20320 5180376    0    0     0 205452 16701 10990  1  3 96  0  0
 6  0      0 58518432  20360 5223184    0    0     0 132332 44283 76627  4  5 91  1  0
 9  0      0 58082564  20384 5601844    0    0     0 132192 46948 86693  5  5 90  0  0
 8  0      0 57593360  20408 6011956    0    0     0 132192 45392 83886  3  5 91  0  0
 6  1      0 57120000  21252 6413540    0    0   820 132192 44862 82541  2  5 92  0  0
 7  0      0 56616868  21276 6809532    0    0     0 132192 44710 82837  3  6 91  0  0
 5  0      0 56208972  21320 7103352    0    0     0 198324 46127 83989  3  6 91  0  0
 6  1      0 55699304  21352 7489556    0    0     4 132196 43072 78465  3  6 91  0  0
 7  0      0 55291780  21480 7775728    0    0     8 266520 57887 78960  2  5 92  0  0
 7  0      0 54898316  21524 8084016    0    0     0 174664 43083 80402  3  5 92  0  0
 3  0      0 57346288  21540 5620768    0    0     4 65892 41807 76692  2  6 92  0  0
 6  0      0 57254596  21572 5681496    0    0     0 131688 43197 78838  3  5 92  0  0
 6  0      0 56434908  21620 6473400    0    0     0 385468 44946 80220  3  8 88  1  0
 3  0      0 57105948  21668 5782124    0    0     0 321124 47711 86540  3  7 90  1  0
 7  0      0 56761008  21700 6127316    0    0     0 131672 47696 89395  3  5 91  0  0
 2  0      0 56415340  21728 6470688    0    0     0 131636 47189 90137  2  5 92  0  0
 6  0      0 56953028  21768 5931592    0    0     0 246824 52207 82029  2  5 92  1  0
 7  0      0 57055560  21888 5823652    0    0     4 174884 59266 88005  2  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 56653420  21900 6234312    0    0     0 102220 46579 89610  2  5 92  0  0
 7  0      0 56746684  21940 6139696    0    0     4 95280 45927 87279  2  5 92  0  0
 8  0      0 56393172  21968 6494720    0    0     0 131652 47977 93153  3  5 92  0  0
 2  0      0 56491152  22008 6378548    0    0     0 131696 47137 88349  2  6 92  0  0
 6  0      0 55767524  22084 7110960    0    0     0 385540 44803 81803  3  7 89  1  0
 3  0      0 56637080  22140 6357308    0    0     0 386932 48064 89698  3  6 90  1  0
 5  1      0 56653512  22160 6350040    0    0     0 65844 45740 86335  2  5 92  0  0
 5  0      0 56346812  22188 6662184    0    0     0 131664 46436 88268  2  5 92  0  0
 5  0      0 56556996  22320 6445896    0    0     8 205308 56924 88583  2  5 92  1  0
 2  0      0 56221044  22348 6783732    0    0     0 131664 47723 92056  2  5 92  0  0
 5  1      0 56460740  22400 6538068    0    0     0 153904 48799 89188  2  5 92  0  0
 4  1      0 56119136  22428 6861020    0    0     0 131664 47214 89867  3  5 92  0  0
 4  0      0 55776232  22464 7189504    0    0     0 131680 47887 91924  3  5 92  0  0
 4  0      0 55426388  22492 7502820    0    0     0 131644 46975 88586  3  5 91  0  0
 9  0      0 55931824  22548 6978868    0    0     4 319852 45644 84636  2  6 91  1  0
 4  1      0 55159980  22596 7735248    0    0     0 387360 46385 85632  3  8 88  1  0
 4  2      0 55604040  22648 7286232    0    0     0 198308 50040 96228  2  6 91  1  0
 4  1      0 55346456  22764 7544764    0    0     8 199688 58129 86822  2  5 92  1  0
