procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  3      0 63490368  55432 507912    0    0     6  1508    6    4  1  1 98  0  0
 4  0      0 63290656  56936 604224    0    0 39500  1188 33806 51057  4  3 93  0  0
 4  0      0 63038928  56940 700584    0    0     4     0 40421 77655  3  3 94  0  0
 4  0      0 62776416  56940 794248    0    0     0     0 40851 79346  1  4 95  0  0
 4  0      0 62501780  56940 896352    0    0     0     0 41444 81110  1  4 95  0  0
 3  0      0 62213492  56948 1000048    0    0     0   136 42163 83771  1  4 95  0  0
 2  0      0 62039000  56964 1093896    0    0     4 236508 41013 75758  2  4 94  0  0
 5  0      0 61549388  56992 1478764    0    0     0 81776 40722 77583  1  6 93  0  0
 4  0      0 62167712  57588 1043432    0    0  2984 313876 46441 79905  1  5 93  0  0
 2  0      0 62021520  57588 1149096    0    0     0     0 43032 85645  1  4 95  0  0
 5  0      0 61869576  57588 1255864    0    0     0     0 42490 84438  1  4 95  0  0
 4  0      0 61718176  57588 1357768    0    0     0     0 42886 83378  1  4 95  0  0
 4  0      0 61573780  57588 1460132    0    0     0     0 41815 82659  1  4 95  0  0
 7  1      0 61035032  57628 1953392    0    0     0 253848 40714 76431  2  6 92  0  0
 4  0      0 61409820  57676 1598852    0    0     4 321708 40294 74474  2  6 92  0  0
 3  0      0 60988184  57708 2017936    0    0     0 132156 40304 75594  2  6 92  0  0
 3  1      0 60579000  57736 2422032    0    0     0 198180 40778 76951  2  6 92  0  0
 1  0      0 61349616  57880 1645960    0    0     8 188708 50164 78658  2  6 92  0  0
 4  0      0 61253920  57880 1743996    0    0     0     0 41426 81284  1  4 95  0  0
 3  0      0 61032556  57912 1956560    0    0     0 253828 41637 79310  1  5 94  0  0
 1  0      0 61263736  57940 1678592    0    0     0 255636 40833 77487  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 61164784  57940 1774084    0    0     0     0 41238 78575  1  4 95  0  0
 3  0      0 61059476  57948 1879028    0    0     0    48 44117 87432  1  4 95  0  0
 3  0      0 60952668  57948 1990708    0    0     0     0 43916 87080  2  4 94  0  0
 4  0      0 60848608  57952 2097816    0    0     4     0 43470 87204  1  4 95  0  0
 4  0      0 60477512  58072 2466368    0    0     8 327304 47955 78098  2  5 93  0  0
 2  1      0 60767976  58100 2235992    0    0     0 318772 40664 75472  2  6 92  0  0
 4  0      0 60413672  58144 2596216    0    0     0 135116 41950 79031  2  6 92  0  0
11  0      0 59981196  58172 3027044    0    0     0 132168 42059 79778  2  6 92  0  0
 6  0      0 59577300  58204 3429196    0    0     0 198200 41762 78241  2  6 92  0  0
 4  0      0 59207672  58252 3796364    0    0     0 132264 42056 79270  2  6 91  0  0
 4  1      0 58724664  58284 4271052    0    0     0 198196 42066 78175  2  7 91  0  0
10  0      0 57976888  59044 4982568    0    0   688 394208 41818 75829  3  8 89  0  0
 4  0      0 60341228  59116 2567440    0    0     0 345388 40435 72013  3  8 89  0  0
 4  0      0 60272564  59244 2645296    0    0     8 205268 52806 77190  2  6 91  0  0
 5  0      0 60222432  59284 2702252    0    0     0 131684 40892 77258  3  6 92  0  0
 6  0      0 60140900  59332 2782092    0    0     4 204712 43323 83343  2  6 92  0  0
 1  0      0 60177264  59356 2740936    0    0     0 65848 43820 87645  1  4 94  0  0
 6  0      0 60010472  59396 2913260    0    0     8 253804 43137 83781  1  5 94  0  0
 5  0      0 60103084  59432 2891408    0    0     0 255756 41546 77421  2  6 92  0  0
 5  0      0 59902912  59460 3101428    0    0     0 132172 41145 77184  2  6 91  0  0
 4  0      0 59475116  59488 3519932    0    0     0 132560 41446 76223  2  6 91  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0      0 59065616  59608 3927736    0    0     8 206040 51313 78848  2  6 91  0  0
 6  0      0 58690648  59652 4305712    0    0     0 198240 43382 83762  2  6 92  0  0
 4  0      0 58223792  59680 4761984    0    0     0 132164 42431 81834  2  6 92  0  0
 3  0      0 57661732  59752 5280960    0    0     0 452060 44147 82988  3  7 90  0  0
 5  1      0 58369540  59836 4534884    0    0     0 402652 43644 83935  3  8 89  0  0
 6  1      0 59508864  59872 3387600    0    0     0 131736 40835 76393  2  6 91  0  0
 6  0      0 59519344  59896 3400948    0    0     0 80288 41224 78534  2  6 92  0  0
 5  0      0 59446552  59932 3472872    0    0     0 117228 42180 80863  2  6 92  0  0
 5  0      0 59373064  59976 3544436    0    0     0 131704 42464 81252  3  6 92  0  0
 8  0      0 59146232  60104 3764440    0    0     4 205256 53494 80651  3  6 91  0  0
 9  0      0 58570392  60172 4336912    0    0     0 385476 42698 79419  3  7 90  0  0
 6  0      0 59426968  60212 3556364    0    0     0 321760 42032 80495  2  6 92  0  0
 8  0      0 59036592  60244 3948828    0    0     0 132176 41825 79255  2  6 92  0  0
 6  0      0 58600208  60272 4372068    0    0     0 132176 43975 81149  3  6 91  0  0
10  0      0 58192172  60308 4785480    0    0     0 132236 41788 78499  2  6 91  0  0
 9  0      0 57842760  60352 5137172    0    0     0 198264 43482 82333  2  6 92  0  0
 8  0      0 57349508  60380 5618440    0    0     0 132180 42448 82071  2  6 92  0  0
 9  0      0 56511836  60444 6407696    0    0     0 383932 41868 76586  3  8 89  1  0
 6  0      0 58830304  60596 4053968    0    0     4 460932 56930 79275  2  8 90  1  0
 7  0      0 58907268  60632 3978800    0    0     0 131700 42417 79755  2  6 91  0  0
 9  0      0 58565116  60660 4331024    0    0     0 131652 41831 80530  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 58767076  60696 4122336    0    0     0 131664 42813 83278  2  6 92  0  0
 7  0      0 58398364  60724 4496200    0    0     0 131652 42351 81799  2  6 92  0  0
11  0      0 58368604  60808 4523828    0    0     0 385548 41744 77316  3  6 91  0  0
10  1      0 58348780  60872 4533292    0    0     0 387312 43477 81939  3  8 89  1  0
 6  0      0 58542260  60900 4432496    0    0     0 202948 42275 80665  2  6 91  0  0
 9  0      0 58749104  60936 4218780    0    0     0 131680 41517 78998  2  6 92  0  0
 8  1      0 58327992  61060 4651280    0    0    12 205776 57675 82274  2  6 91  0  0
 7  0      0 57856420  61088 5118492    0    0     0 132184 44026 86343  2  7 92  0  0
 8  0      0 57489280  61132 5473020    0    0     0 198268 44361 84167  3  6 91  0  0
10  0      0 56723984  61196 6203688    0    0     0 386776 42115 77038  2  8 89  1  0
 7  1      0 56834016  61240 6063540    0    0     0 387840 45547 85565  2  8 90  0  0
11  0      0 56455200  61288 6437828    0    0     0 193056 42706 81010  2  6 92  0  0
 7  0      0 58172268  61320 4721748    0    0     0 118252 40245 75101  2  6 92  0  0
 7  0      0 58015100  61352 4870496    0    0     0 131656 42092 80179  2  6 92  0  0
 6  1      0 57809084  61460 5088116    0    0     0 205472 57747 79470  2  6 91  0  0
11  0      0 57856664  61492 5035080    0    0     0 210204 42958 82164  2  6 92  0  0
10  0      0 57032156  61528 5866120    0    0     0 241108 41148 74767  3  8 88  0  0
 7  0      0 57965932  61580 4985160    0    0     0 387356 45949 85832  2  6 91  1  0
 6  1      0 57627320  61604 5325372    0    0     0 131628 43049 80715  3  6 91  0  0
 7  0      0 57864828  61644 5089996    0    0     0 131756 41444 77728  2  6 92  0  0
 5  0      0 57525556  61668 5436584    0    0     0 131636 42533 80578  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 58609676  61668 5304912    0    0   920     0 23845 29659  1  3 96  0  0
 6  0      0 58781492  61668 5006384    0    0   184     0 17655 12386  2  1 97  0  0
 6  0      0 58563400  61700 5236016    0    0     0 127920 17451 12564  1  3 96  0  0
 5  2      0 58598980  61752 5183908    0    0     0 143680 35962 57213  2  4 93  1  0
 9  0      0 58115372  61776 5635520    0    0     0 241876 55577 84706  3  5 91  1  0
 7  1      0 57620076  61884 6098104    0    0     8 176708 54606 82953  4  5 90  1  0
 8  0      0 57210724  61920 6407520    0    0     0 198284 47553 83294  8  5 87  1  0
