procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 58349980  26528 4568020    0    0     4 131664 42082 80906  2  6 92  0  0
 9  0      0 58517912  26572 4400688    0    0     0 132076 41391 78443  2  6 92  0  0
10  0      0 58046220  26604 4875480    0    0     0 144168 41350 78809  2  6 92  0  0
 8  0      0 57687628  26644 5235488    0    0     0 186280 43562 84948  2  6 92  0  0
10  0      0 57176232  26748 5712984    0    0     8 200828 54002 80483  2  6 91  0  0
15  0      0 56606148  26816 6245680    0    0     0 452472 42213 76892  2  7 90  1  0
 9  0      0 56564576  26860 6244772    0    0     0 387816 45130 85218  3  8 89  0  0
 8  0      0 58261996  26936 4541772    0    0    52 113048 40176 74600  2  6 92  0  0
 7  0      0 57926052  26960 4891168    0    0     0 131688 41268 78559  2  6 92  0  0
 7  0      0 57997432  27004 4811528    0    0     4 131752 41711 76651  2  6 91  0  0
 7  0      0 58063828  27036 4736868    0    0     0 131660 40076 74974  2  6 92  0  0
11  0      0 57700988  27060 5099176    0    0     0 131644 42029 78629  2  6 91  0  0
10  0      0 57119040  27108 5679500    0    0    36 385460 44442 82775  3  8 89  1  0
 7  0      0 57720028  27224 5154660    0    0     8 395020 49089 79122  2  7 89  1  0
 6  0      0 57952420  27256 4929436    0    0     0 131708 41111 77875  2  6 92  0  0
 9  0      0 57600808  27280 5286324    0    0     0 131660 41972 80824  2  6 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 57793284  27312 5081768    0    0     0 131672 43664 84800  2  6 92  0  0
 3  0      0 58731244  27324 5159020    0    0   916 65844 33711 54875  2  4 94  0  0
 6  0      0 58709460  27332 5159312    0    0     4    88 13461 4805  1  0 99  0  0
 4  0      0 58391564  27332 5305396    0    0   180 65296 20577 17045  2  3 95  0  0
 7  0      0 58748008  27388 4990872    0    0     4 140184 23579 27206  2  3 95  0  0
 8  0      0 58223532  27416 5490776    0    0     0 132184 50354 92294  3  5 92  1  0
 7  0      0 57799616  27452 5895556    0    0     0 198288 47118 85526  4  5 91  1  0
10  0      0 57354616  27484 6270976    0    0     0 132276 46387 83433  6  5 89  1  0
 6  1      0 56903500  27520 6636284    0    0    52 132192 43240 74104  6  5 88  1  0
 7  0      0 56465700  27548 6994724    0    0     4 193904 43201 77403  3  5 92  0  0
 5  0      0 56143088  27672 7245872    0    0     4 271928 58692 74310  2  5 92  1  0
 4  0      0 55696240  27700 7601328    0    0     0 126820 39097 67694  2  5 92  0  0
 6  2      0 55357820  27736 7828848    0    0     0 198296 40530 71813  2  5 92  0  0
 5  1      0 54853740  27768 8218652    0    0     0 108564 43792 78437  3  5 92  0  0
 6  1      0 56320460  27804 6638452    0    0    24 132136 47738 86208  2  5 92  1  0
 6  0      0 56906376  27824 6071668    0    0     0 65988 47015 87328  2  5 92  1  0
10  0      0 57268892  27856 5688816    0    0     0 131668 46774 86368  2  5 92  1  0
 5  1      0 56943520  27880 6004704    0    0     0 131676 47780 87790  3  5 92  1  0
 4  0      0 56970576  27900 5971364    0    0     0 88080 46984 85234  3  5 92  1  0
 7  0      0 56639876  27924 6290856    0    0     0 109892 46765 86986  3  5 92  1  0
 5  0      0 56296912  28056 6610112    0    0     8 205376 48636 88801  2  5 92  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 56391500  28088 6494916    0    0     0 131660 47718 90334  3  5 92  1  0
 4  0      0 56065468  28112 6810772    0    0     0 131660 47356 88619  3  4 92  1  0
 6  0      0 55894692  28200 6953952    0    0     0 555584 46925 81780  3  7 88  1  0
 3  0      0 56520492  28220 6327752    0    0     0 65896 49369 92598  3  5 92  1  0
 5  0      0 56654476  28264 6195296    0    0     0 131732 49117 91754  3  5 92  1  0
 4  1      0 56338552  28300 6514292    0    0     0 131664 48765 91895  3  5 92  1  0
 6  1      0 56025772  28332 6825980    0    0     0 131632 47053 88010  3  5 92  1  0
 4  0      0 56153688  28368 6693508    0    0     0 131688 47229 87943  3  4 92  1  0
 7  0      0 55783856  28396 7067080    0    0     4 184592 55148 89323  3  5 91  1  0
 6  0      0 55877436  28516 6963076    0    0     8 155600 53100 86221  3  5 92  1  0
 5  0      0 55595832  28544 7247348    0    0     0 131660 46588 86148  3  5 92  1  0
 4  0      0 56426332  28584 6407600    0    0     0 131672 45051 81874  2  5 92  1  0
