Linux 5.15.0 (noslab-gpu) 	11/14/2025 	_x86_64_	(40 CPU)

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:04 AM     0    572540  27294.12    426.47 27522380  135248   0.21  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:05 AM     0    572540  54261.00      0.00 27555156  336972   0.51  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:06 AM     0    572540  56761.00      0.00 27604320  508600   0.78  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:07 AM     0    572540  44568.00      0.00 27653484  676588   1.03  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:08 AM     0    572540  46864.00      0.00 27702648  863540   1.32  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:09 AM     0    572540  43001.00      0.00 27735424  944360   1.44  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:10 AM     0    572540  13452.00      0.00 27784588  988604   1.51  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:11 AM     0    572540  10845.00      0.00 27555156  772308   1.18  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:12 AM     0    572540  11511.00      0.00 27555156  818416   1.25  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:13 AM     0    572540  38148.00      0.00 27620692  863456   1.32  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:14 AM     0    572540  49069.00      0.00 27686228  907784   1.39  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:15 AM     0    572540  50147.00      0.00 27751764  953144   1.46  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:16 AM     0    572540  69624.00      0.00 27817300  995588   1.52  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:17 AM     0    572540  41191.00      0.00 27751748  957580   1.46  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:18 AM     0    572540  28701.00      0.00 27751748  959840   1.47  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:19 AM     0    572540    508.00      0.00 27751748  960948   1.47  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:20 AM     0    572540  33186.00      0.00 27751748  970116   1.48  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:21 AM     0    572540  47129.00      0.00 27751748  970116   1.48  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:22 AM     0    572540  44740.00      0.00 27817284  983292   1.50  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:23 AM     0    572540  45679.00      0.00 27882820 1020960   1.56  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:24 AM     0    572540  36216.00      0.00 27882820 1035768   1.58  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:26 AM     0    572540     27.00      0.00 27882820 1035768   1.58  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:27 AM     0    572540  21505.00      0.00 27882820 1035768   1.58  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:28 AM     0    572540   7251.00      0.00 27882820 1035788   1.58  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:29 AM     0    572540   2040.00      0.00 27686212  923156   1.41  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:30 AM     0    572540  24876.00      0.00 27686212  924744   1.41  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:31 AM     0    572540  28512.00      0.00 27686212  925708   1.41  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:32 AM     0    572540  15095.00      0.00 27686212  926676   1.42  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:33 AM     0    572540  17398.00      3.00 27751748  932052   1.42  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:34 AM     0    572540  48709.00      2.00 27751748  968276   1.48  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:35 AM     0    572540  49133.00      0.00 27817284 1004912   1.54  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:36 AM     0    572540  29553.00      0.00 27882820 1042288   1.59  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:37 AM     0    572540   5659.00      0.00 27882820 1064552   1.63  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:38 AM     0    572540   1308.00      2.00 27882820 1064652   1.63  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:39 AM     0    572540   1415.00      0.00 27882820 1065052   1.63  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:40 AM     0    572540     57.00      0.00 27882820 1065052   1.63  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:42 AM     0    572540   8818.00      0.00 27882820 1065052   1.63  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:43 AM     0    572540  25458.00      0.00 27882820 1083948   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:44 AM     0    572540    508.00      0.00 27882820 1085412   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:45 AM     0    572540  10299.00      0.00 27882820 1086592   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:46 AM     0    572540  30310.00      0.00 27882820 1087904   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:47 AM     0    572540  27245.00      0.00 27882820 1089016   1.66  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:48 AM     0    572540   4531.00      0.00 27882820 1089948   1.67  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:49 AM     0    572540  29582.00      0.00 27882820 1090892   1.67  java

# Time        UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:50 AM     0    572540  28444.00      0.00 27751748  993796   1.52  java

